step,t,atom_id,mol_id,x,y,z,S,xlo,xhi,ylo,yhi,zlo,zhi,S_ave_0.4to0.8,S_ave_0.8to1.1,S_ave_1.1to1.5,S_ave_1.5to1.9,S_ave_1.9to2.3,S_ave_2.3to2.7
1,23000000,125,1.0,12.3322,15.3742,10.9104,-4.766,0.0,0.0,0.0,0.0,0.0,0.0,-5.617749999999999,-4.459666666666666,-5.439533333333332,-4.966645161290323,-5.377765957446809,-5.220597014925372
1,23000000,126,1.0,12.0786,15.5915,11.1198,-5.127,0.0,0.0,0.0,0.0,0.0,0.0,-5.17225,-5.508111111111111,-5.335034482758621,-4.9439,-5.627545454545455,-5.356730158730158
1,23000000,127,1.0,12.0919,15.9802,11.0613,-7.304,0.0,0.0,0.0,0.0,0.0,0.0,-5.49525,-4.450100000000001,-5.3037,-5.569416666666666,-5.174285714285714,-5.471626666666666
1,23000000,128,1.0,11.835,0.379737,11.3013,-5.208,0.0,0.0,0.0,0.0,0.0,0.0,-6.15,-4.3668,-5.530192307692308,-5.31090909090909,-5.190964285714285,-5.758927536231884
1,23000000,129,1.0,11.4574,16.0676,11.2321,-6.88,0.0,0.0,0.0,0.0,0.0,0.0,-5.50975,-5.227285714285714,-5.191,-5.319961538461538,-5.582555555555556,-5.5557439024390245
1,23000000,130,1.0,11.1463,0.394734,11.4233,-5.289,0.0,0.0,0.0,0.0,0.0,0.0,-5.077,-5.273200000000001,-5.111615384615385,-5.359076923076922,-5.88216,-5.566438356164383
1,23000000,131,1.0,10.803,16.0594,11.2764,-4.238,0.0,0.0,0.0,0.0,0.0,0.0,-5.071,-5.243555555555555,-5.740041666666667,-5.23,-5.620111111111111,-5.668573333333332
1,23000000,132,1.0,10.7495,15.6824,11.3465,-3.982,0.0,0.0,0.0,0.0,0.0,0.0,-4.8125,-5.828,-5.800652173913042,-5.1930555555555555,-6.0114418604651165,-5.5495616438356175
1,23000000,133,1.0,10.4509,15.4873,11.1962,-4.133,0.0,0.0,0.0,0.0,0.0,0.0,-4.4,-5.491166666666667,-5.926708333333333,-5.6194482758620685,-5.716408163265306,-5.566730769230769
1,23000000,134,1.0,10.4755,15.1151,11.3105,-5.59,0.0,0.0,0.0,0.0,0.0,0.0,-4.51375,-5.0664,-5.764541666666666,-6.156111111111112,-5.390818181818181,-6.114141025641026
1,23000000,135,1.0,10.1994,14.8691,11.1818,-3.79,0.0,0.0,0.0,0.0,0.0,0.0,-5.2065,-5.27025,-5.610739130434783,-6.1985135135135145,-6.102386363636364,-5.996358974358976
1,23000000,136,1.0,10.2189,14.4979,11.2877,-6.15,0.0,0.0,0.0,0.0,0.0,0.0,-4.6925,-6.561333333333334,-6.311652173913043,-6.161642857142858,-6.069689655172414,-6.380605633802817
1,23000000,137,1.0,10.0426,14.245,11.0429,-4.953,0.0,0.0,0.0,0.0,0.0,0.0,-4.87975,-6.1278749999999995,-6.859772727272727,-5.755703703703704,-6.241672131147541,-6.087194029850747
1,23000000,138,1.0,9.64632,14.274,11.0829,-4.437,0.0,0.0,0.0,0.0,0.0,0.0,-4.867750000000001,-5.503400000000001,-6.584319999999999,-5.8867777777777786,-6.324241379310345,-6.194500000000001
1,23000000,139,1.0,9.47446,14.0336,10.8272,-5.142,0.0,0.0,0.0,0.0,0.0,0.0,-4.48475,-7.241,-6.322958333333333,-5.808645161290322,-6.370354166666668,-6.0604756097560974
1,23000000,140,1.0,9.1339,14.1271,10.6451,-3.226,0.0,0.0,0.0,0.0,0.0,0.0,-5.54825,-5.523571428571428,-5.984277777777777,-5.9312894736842106,-6.010860465116279,-6.149576923076924
1,23000000,141,1.0,9.23125,14.349,10.3286,-5.323,0.0,0.0,0.0,0.0,0.0,0.0,-5.0447500000000005,-5.012666666666667,-5.479370370370371,-5.676562500000001,-5.87555,-6.053101265822785
1,23000000,142,1.0,8.92703,14.4744,10.1105,-7.291,0.0,0.0,0.0,0.0,0.0,0.0,-4.67925,-4.192333333333333,-5.528678571428571,-4.958461538461539,-5.72628888888889,-6.180905405405405
1,23000000,143,1.0,9.01587,14.7134,9.80971,-4.52,0.0,0.0,0.0,0.0,0.0,0.0,-5.61725,-4.9896666666666665,-5.366727272727274,-4.853900000000001,-5.661622222222222,-5.95907894736842
1,23000000,144,1.0,8.70661,14.8029,9.57409,-5.648,0.0,0.0,0.0,0.0,0.0,0.0,-4.4478,-5.37,-5.1358148148148155,-5.328454545454545,-5.217899999999999,-5.618305555555556
1,23000000,145,1.0,8.57168,14.5435,9.30702,-4.207,0.0,0.0,0.0,0.0,0.0,0.0,-4.09725,-4.838857142857143,-5.32725,-5.4032068965517235,-5.466897959183673,-5.623033898305085
1,23000000,146,1.0,8.31085,14.7312,9.08582,-3.41,0.0,0.0,0.0,0.0,0.0,0.0,-4.460333333333334,-4.5473333333333334,-5.6603076923076925,-5.356517241379311,-5.037531914893617,-5.477600000000001
1,23000000,147,1.0,8.05877,14.9571,9.25643,-2.811,0.0,0.0,0.0,0.0,0.0,0.0,-4.4845,-4.960571428571429,-5.705500000000001,-5.220290322580646,-5.069422222222223,-5.217555555555556
1,23000000,148,1.0,7.81659,15.1307,9.00254,-3.526,0.0,0.0,0.0,0.0,0.0,0.0,-4.42425,-4.46675,-5.431217391304348,-5.269133333333333,-5.216695652173913,-5.334723076923077
1,23000000,149,1.0,7.5641,15.4186,9.12453,-4.557,0.0,0.0,0.0,0.0,0.0,0.0,-4.418666666666667,-4.474222222222222,-5.09375,-5.317730769230769,-5.483978723404254,-5.259927536231885
1,23000000,150,1.0,7.41316,15.6442,8.84006,-6.919,0.0,0.0,0.0,0.0,0.0,0.0,-4.0415,-4.573,-4.895583333333334,-5.058241379310345,-5.513952380952382,-5.648859154929578
1,23000000,151,2.0,3.19552,9.2689,8.45882,-7.881,0.0,0.0,0.0,0.0,0.0,0.0,-5.5555,-6.135875,-5.415960000000001,-5.705037037037037,-5.306340909090909,-5.005613333333333
1,23000000,152,2.0,2.86381,9.21477,8.25503,-6.631,0.0,0.0,0.0,0.0,0.0,0.0,-5.114,-5.507142857142857,-6.208923076923077,-5.02996,-5.165119047619047,-4.9680987654320985
1,23000000,153,2.0,2.73343,8.8446,8.22897,-4.48,0.0,0.0,0.0,0.0,0.0,0.0,-5.5665,-5.674142857142856,-5.8237000000000005,-5.579066666666666,-4.832886363636364,-5.160559999999999
1,23000000,154,2.0,2.37296,8.813,8.0861,-2.981,0.0,0.0,0.0,0.0,0.0,0.0,-5.46225,-6.4462,-5.694142857142857,-5.301892857142856,-5.113725490196079,-5.103822580645161
1,23000000,155,2.0,2.18743,8.47075,8.11193,-4.773,0.0,0.0,0.0,0.0,0.0,0.0,-5.35775,-5.2860000000000005,-5.570611111111112,-5.498882352941177,-5.173613636363636,-4.990782608695651
1,23000000,156,2.0,1.84196,8.48427,7.92763,-5.965,0.0,0.0,0.0,0.0,0.0,0.0,-5.0725999999999996,-5.0832500000000005,-5.698062500000001,-5.434648648648649,-5.154823529411765,-5.193521126760563
1,23000000,157,2.0,1.58391,8.73198,8.10463,-8.005,0.0,0.0,0.0,0.0,0.0,0.0,-5.0855,-3.6905,-5.6931666666666665,-5.474057142857142,-4.857185185185186,-5.1616125
1,23000000,158,2.0,1.19988,8.71027,7.99343,-5.333,0.0,0.0,0.0,0.0,0.0,0.0,-5.66025,-5.689666666666667,-5.60104761904762,-5.29134375,-5.204105263157895,-5.1969843749999995
1,23000000,159,2.0,1.16674,8.61381,7.61739,-4.271,0.0,0.0,0.0,0.0,0.0,0.0,-6.3524,-4.9205000000000005,-5.560111111111111,-5.149941176470588,-5.380131578947368,-5.2655806451612905
1,23000000,160,2.0,0.824192,8.5218,7.44475,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,-5.598750000000001,-6.771833333333334,-5.2528235294117644,-5.166281250000001,-5.263302325581395,-5.062371428571429
1,23000000,161,2.0,0.589065,8.83904,7.39224,-8.059,0.0,0.0,0.0,0.0,0.0,0.0,-5.5418,-5.289,-5.546999999999999,-5.140192307692308,-5.024909090909091,-4.908805194805194
1,23000000,162,2.0,15.9971,8.78287,7.37399,-4.732,0.0,0.0,0.0,0.0,0.0,0.0,-6.69125,-5.381833333333334,-5.6038499999999996,-5.153,-4.752769230769231,-5.155349999999999
1,23000000,163,2.0,15.8045,9.07298,7.2076,-7.999,0.0,0.0,0.0,0.0,0.0,0.0,-6.08575,-5.346333333333334,-5.21375,-5.104228571428571,-5.11051724137931,-5.137367647058824
1,23000000,164,2.0,15.8917,9.40652,7.39627,-6.307,0.0,0.0,0.0,0.0,0.0,0.0,-6.5702,-5.856749999999999,-5.181192307692308,-4.948199999999999,-5.195230769230768,-5.349765625
1,23000000,165,2.0,15.8352,9.73351,7.18436,-5.245,0.0,0.0,0.0,0.0,0.0,0.0,-6.8950000000000005,-5.470125,-5.2049545454545445,-4.891652173913044,-5.58941304347826,-5.2342
1,23000000,166,2.0,15.9834,9.75879,6.83402,-6.816,0.0,0.0,0.0,0.0,0.0,0.0,-5.6129999999999995,-5.500875000000001,-5.084333333333334,-5.247875,-5.3886875,-5.443264705882353
1,23000000,167,2.0,15.9964,10.1125,6.67253,-6.379,0.0,0.0,0.0,0.0,0.0,0.0,-5.387,-4.92425,-5.619454545454546,-5.069434782608696,-5.252568627450981,-5.529461538461539
1,23000000,168,2.0,0.493324,10.1431,6.42369,-4.153,0.0,0.0,0.0,0.0,0.0,0.0,-5.599999999999999,-4.771125,-5.642454545454546,-5.285826086956522,-5.199791666666666,-5.574764705882354
1,23000000,169,2.0,0.577398,10.496,6.30933,-5.334,0.0,0.0,0.0,0.0,0.0,0.0,-5.107333333333333,-5.719833333333334,-5.431724137931035,-5.348478260869566,-5.318444444444444,-5.693915492957747
1,23000000,170,2.0,0.813029,10.4691,6.00026,-3.605,0.0,0.0,0.0,0.0,0.0,0.0,-5.234,-4.8362,-5.354875,-5.5240937500000005,-5.529085106382978,-5.362999999999999
1,23000000,171,2.0,0.967937,10.8124,5.88833,-5.338,0.0,0.0,0.0,0.0,0.0,0.0,-5.04025,-5.3153999999999995,-5.126040000000001,-5.808843749999999,-5.510270833333333,-5.487410714285714
1,23000000,172,2.0,1.20756,10.7445,5.5935,-6.111,0.0,0.0,0.0,0.0,0.0,0.0,-4.481999999999999,-4.848333333333334,-5.612269230769231,-5.360722222222221,-5.396066666666666,-5.424086206896551
1,23000000,173,2.0,1.558,10.6082,5.72211,-5.111,0.0,0.0,0.0,0.0,0.0,0.0,-4.79375,-5.558199999999999,-5.315304347826087,-5.3295555555555545,-5.588928571428572,-5.57550909090909
1,23000000,174,2.0,1.85608,10.6257,5.44819,-3.874,0.0,0.0,0.0,0.0,0.0,0.0,-5.7105,-5.3276666666666666,-5.133823529411765,-5.089235294117647,-5.538377777777779,-5.356777777777777
1,23000000,175,2.0,1.98149,10.9618,5.29951,-3.852,0.0,0.0,0.0,0.0,0.0,0.0,-6.008,-5.799666666666667,-5.029730769230768,-4.9169285714285715,-5.571674418604652,-5.7394923076923074
1,23000000,176,2.0,2.29998,10.9448,5.07063,-7.768,0.0,0.0,0.0,0.0,0.0,0.0,-5.23325,-4.809,-4.743947368421053,-5.1450000000000005,-5.536843137254901,-5.551016393442622
1,23000000,177,2.0,2.38634,11.296,4.92432,-7.279,0.0,0.0,0.0,0.0,0.0,0.0,-5.4055,-4.467777777777778,-5.01116,-5.117875000000001,-5.537906976744186,-5.480238805970149
1,23000000,178,2.0,2.61383,11.2807,4.60772,-5.928,0.0,0.0,0.0,0.0,0.0,0.0,-5.78125,-4.562,-4.647090909090909,-5.294666666666667,-5.4808837209302315,-5.292083333333334
1,23000000,179,2.0,2.71357,11.6358,4.47462,-4.074,0.0,0.0,0.0,0.0,0.0,0.0,-5.6827499999999995,-4.453272727272727,-5.0387619047619046,-4.996423076923078,-5.426179487179487,-5.578446153846155
1,23000000,180,2.0,2.73496,11.701,4.0896,-4.004,0.0,0.0,0.0,0.0,0.0,0.0,-5.060499999999999,-5.084888888888888,-5.080461538461539,-4.72056,-5.327571428571428,-5.503208955223882
1,23000000,181,2.0,2.95919,12.0059,4.01615,-5.52,0.0,0.0,0.0,0.0,0.0,0.0,-4.7135,-5.1728749999999994,-4.979333333333334,-4.982333333333333,-5.157266666666667,-5.526049999999999
1,23000000,182,2.0,2.95509,12.15,3.65408,-4.72,0.0,0.0,0.0,0.0,0.0,0.0,-6.039249999999999,-4.860999999999999,-4.703260869565217,-5.3340625,-5.028897435897436,-5.348118644067797
1,23000000,183,2.0,3.16521,12.4712,3.59372,-6.056,0.0,0.0,0.0,0.0,0.0,0.0,-5.499,-4.743666666666667,-5.276478260869564,-4.7934375,-5.160525,-5.230594594594594
1,23000000,184,2.0,3.11552,12.6102,3.24905,-8.577,0.0,0.0,0.0,0.0,0.0,0.0,-5.75,-5.53,-5.068535714285714,-4.79316,-4.995541666666667,-5.149408450704225
1,23000000,185,2.0,3.34957,12.9186,3.18791,-6.257,0.0,0.0,0.0,0.0,0.0,0.0,-6.317,-5.949166666666667,-5.158111111111112,-4.879657142857143,-4.986519230769231,-5.690861538461538
1,23000000,186,2.0,3.28745,13.0917,2.83461,-6.273,0.0,0.0,0.0,0.0,0.0,0.0,-6.7265,-5.933624999999999,-5.3310625,-4.594861111111111,-5.191092592592594,-5.461224489795919
1,23000000,187,2.0,3.34003,12.8357,2.54973,-4.362,0.0,0.0,0.0,0.0,0.0,0.0,-6.023999999999999,-6.276000000000001,-5.209722222222222,-5.07039393939394,-4.80718,-5.162783333333334
1,23000000,188,2.0,3.3082,12.9549,2.18616,-7.71,0.0,0.0,0.0,0.0,0.0,0.0,-5.12875,-6.138000000000001,-5.0437199999999995,-5.219259259259259,-5.101,-5.10448717948718
1,23000000,189,2.0,3.39722,12.6518,1.9596,-4.474,0.0,0.0,0.0,0.0,0.0,0.0,-5.389749999999999,-5.3504000000000005,-4.954749999999999,-5.377742857142858,-5.210272727272727,-4.96910447761194
1,23000000,190,2.0,3.20233,12.328,2.07303,-5.406,0.0,0.0,0.0,0.0,0.0,0.0,-4.7122,-5.4318,-5.05408695652174,-5.343620689655173,-5.0617,-4.919018867924529
1,23000000,191,2.0,3.22641,11.9855,1.87548,-4.081,0.0,0.0,0.0,0.0,0.0,0.0,-4.4405,-4.8144285714285715,-5.201875,-5.337516129032258,-5.068116279069767,-4.9543584905660385
1,23000000,192,2.0,3.16549,12.0348,1.49558,-2.934,0.0,0.0,0.0,0.0,0.0,0.0,-4.74825,-4.574571428571429,-4.651105263157895,-5.339735294117647,-5.401272727272727,-5.088737704918033
1,23000000,193,2.0,3.25559,11.731,1.25628,-4.948,0.0,0.0,0.0,0.0,0.0,0.0,-4.04125,-4.4124,-5.045625,-4.98172,-5.376688888888888,-5.364691358024691
1,23000000,194,2.0,3.31165,11.8135,0.872211,-4.558,0.0,0.0,0.0,0.0,0.0,0.0,-4.2815,-4.829000000000001,-5.123333333333334,-4.93748,-5.411795918367347,-5.16096
1,23000000,195,2.0,3.40663,11.5099,0.62457,-4.592,0.0,0.0,0.0,0.0,0.0,0.0,-5.2295,-4.5756250000000005,-5.090722222222222,-4.7460344827586205,-5.217603773584906,-5.300940298507462
1,23000000,196,2.0,3.14002,11.2205,0.57909,-4.652,0.0,0.0,0.0,0.0,0.0,0.0,-6.13725,-4.44,-4.727608695652174,-4.931107142857143,-5.118926829268293,-5.010428571428571
1,23000000,197,2.0,3.33264,10.8948,0.458591,-6.76,0.0,0.0,0.0,0.0,0.0,0.0,-4.446666666666666,-5.054250000000001,-4.722333333333334,-4.977066666666667,-4.769,-5.332916666666666
1,23000000,198,2.0,3.59853,10.7423,0.682196,-8.639,0.0,0.0,0.0,0.0,0.0,0.0,-4.475333333333334,-4.281499999999999,-5.015473684210526,-4.84285,-4.896428571428571,-5.402285714285715
1,23000000,199,2.0,3.69555,10.3708,0.586682,-4.096,0.0,0.0,0.0,0.0,0.0,0.0,-6.168666666666667,-4.6502,-5.250259259259259,-4.7021875,-4.7536499999999995,-5.501757142857143
1,23000000,200,2.0,4.01016,10.2918,0.776118,-4.678,0.0,0.0,0.0,0.0,0.0,0.0,-5.043333333333333,-4.872333333333333,-5.22865,-4.912435897435897,-5.111952380952381,-5.770092307692308
1,23000000,201,2.0,4.18745,9.94457,0.689402,-3.107,0.0,0.0,0.0,0.0,0.0,0.0,-4.33125,-5.5724285714285715,-5.579809523809523,-4.726181818181817,-5.6472,-5.396493333333334
1,23000000,202,2.0,4.5401,9.916,0.863662,-3.384,0.0,0.0,0.0,0.0,0.0,0.0,-4.1152500000000005,-4.6944,-5.5452962962962955,-5.242551724137931,-5.698639999999999,-5.5247285714285725
1,23000000,203,2.0,4.71845,9.55876,0.822927,-5.167,0.0,0.0,0.0,0.0,0.0,0.0,-3.2915,-5.8344000000000005,-5.726624999999999,-5.299300000000001,-5.555367346938775,-5.6920131578947375
1,23000000,204,2.0,5.08785,9.54922,0.92392,-3.509,0.0,0.0,0.0,0.0,0.0,0.0,-4.719,-5.30325,-5.69548,-5.77684375,-5.860792452830189,-5.878597222222222
1,23000000,205,2.0,5.32995,9.84853,0.794254,-3.166,0.0,0.0,0.0,0.0,0.0,0.0,-5.55825,-6.0168,-5.63292,-6.03440625,-6.327489795918368,-6.162658227848102
1,23000000,206,2.0,5.7054,9.81837,0.874138,-7.159,0.0,0.0,0.0,0.0,0.0,0.0,-5.1665,-6.643571428571428,-5.9061818181818175,-6.457216216216216,-6.276897435897435,-6.743544444444443
1,23000000,207,2.0,5.88753,10.1553,0.780166,-6.398,0.0,0.0,0.0,0.0,0.0,0.0,-6.521,-5.935999999999999,-6.54476923076923,-6.0105517241379305,-6.801333333333335,-7.302559999999999
1,23000000,208,2.0,6.24093,10.1688,0.919354,-7.593,0.0,0.0,0.0,0.0,0.0,0.0,-8.125,-5.847714285714285,-6.979392857142857,-6.344777777777778,-7.2445,-7.534611764705881
1,23000000,209,2.0,6.37051,10.5353,1.00044,-9.238,0.0,0.0,0.0,0.0,0.0,0.0,-6.83475,-7.2015,-6.9994,-7.286666666666666,-6.93551724137931,-7.690675324675324
1,23000000,210,2.0,6.69371,10.4931,1.21384,-7.978,0.0,0.0,0.0,0.0,0.0,0.0,-7.85475,-7.917166666666667,-7.538633333333333,-6.297153846153846,-8.030741379310344,-7.56842857142857
1,23000000,211,2.0,6.90122,10.829,1.25976,-5.37,0.0,0.0,0.0,0.0,0.0,0.0,-8.150500000000001,-8.437375,-7.7705,-7.5658387096774184,-7.90088888888889,-7.605734177215187
1,23000000,212,2.0,7.09472,10.8375,1.59367,-9.218,0.0,0.0,0.0,0.0,0.0,0.0,-6.8515,-7.7435,-8.149156249999999,-7.126307692307693,-8.234298245614035,-7.6397108433734955
1,23000000,213,2.0,7.29835,11.1832,1.66379,-6.168,0.0,0.0,0.0,0.0,0.0,0.0,-7.2305,-8.113333333333333,-8.282461538461538,-8.262758620689656,-7.985396551724137,-7.3398375
1,23000000,214,2.0,7.4747,11.2023,2.01654,-7.89,0.0,0.0,0.0,0.0,0.0,0.0,-7.4174999999999995,-6.18825,-8.348624999999998,-8.12817857142857,-8.02498275862069,-7.7450389610389605
1,23000000,215,2.0,7.71409,11.5064,2.06723,-6.444,0.0,0.0,0.0,0.0,0.0,0.0,-6.8775,-8.87888888888889,-8.142,-8.196384615384614,-7.905214285714286,-7.498301369863014
1,23000000,216,2.0,7.85625,11.5636,2.43069,-7.84,0.0,0.0,0.0,0.0,0.0,0.0,-7.359,-5.6743999999999994,-8.72040625,-7.3690434782608705,-7.566934426229508,-7.950227848101267
1,23000000,217,2.0,8.04361,11.8963,2.49401,-5.612,0.0,0.0,0.0,0.0,0.0,0.0,-6.93025,-9.722199999999999,-7.737,-7.730296296296296,-7.704727272727273,-7.313391891891891
1,23000000,218,2.0,8.15779,11.919,2.86266,-9.49,0.0,0.0,0.0,0.0,0.0,0.0,-6.695,-6.2235555555555555,-8.005062500000001,-7.129949999999999,-7.569785714285715,-7.449719512195121
1,23000000,219,2.0,8.40862,12.2213,2.91294,-3.947,0.0,0.0,0.0,0.0,0.0,0.0,-7.26825,-8.161666666666667,-7.584692307692308,-7.7431874999999994,-6.8787692307692305,-7.9297246376811605
1,23000000,220,2.0,8.53821,12.2781,3.2782,-9.381,0.0,0.0,0.0,0.0,0.0,0.0,-6.0447500000000005,-5.8024000000000004,-7.26696875,-7.269703703703703,-7.34732,-7.4264216867469885
1,23000000,221,2.0,8.81604,12.5641,3.30098,-4.59,0.0,0.0,0.0,0.0,0.0,0.0,-6.11625,-6.9830000000000005,-7.26616,-7.14746875,-7.06875925925926,-7.3657499999999985
1,23000000,222,2.0,8.92507,12.6577,3.6655,-6.152,0.0,0.0,0.0,0.0,0.0,0.0,-6.442399999999999,-5.168,-6.759774193548388,-6.585806451612904,-7.371181818181818,-7.3190123456790115
1,23000000,223,2.0,9.19191,12.9453,3.69498,-4.985,0.0,0.0,0.0,0.0,0.0,0.0,-5.999499999999999,-7.203,-6.4068000000000005,-6.451625,-7.4260392156862745,-7.010565217391304
1,23000000,224,2.0,9.24571,13.0353,4.06674,-8.196,0.0,0.0,0.0,0.0,0.0,0.0,-5.4195,-5.9402857142857135,-6.213826086956522,-6.56153125,-6.7626279069767445,-6.793112359550562
1,23000000,225,2.0,8.91546,13.0735,4.2645,-5.06,0.0,0.0,0.0,0.0,0.0,0.0,-6.2806,-6.24975,-5.6547142857142845,-6.153727272727273,-6.423946428571428,-6.8366323529411765
1,23000000,226,2.0,8.92638,13.138,4.64892,-5.481,0.0,0.0,0.0,0.0,0.0,0.0,-5.802250000000001,-5.117555555555556,-5.8749375,-6.00321875,-6.342603448275863,-6.054966101694916
1,23000000,227,2.0,8.60059,13.2804,4.81497,-6.589,0.0,0.0,0.0,0.0,0.0,0.0,-4.423,-5.384428571428571,-5.583684210526315,-5.712470588235295,-6.313116279069769,-5.952475
1,23000000,228,2.0,8.49462,13.626,4.65636,-3.364,0.0,0.0,0.0,0.0,0.0,0.0,-5.32475,-5.639125,-5.578095238095237,-5.33764,-5.82566037735849,-5.907263888888888
1,23000000,229,2.0,8.155,13.7338,4.82799,-3.787,0.0,0.0,0.0,0.0,0.0,0.0,-4.93425,-3.984142857142857,-6.1898,-5.393250000000001,-5.524700000000001,-5.863318840579709
1,23000000,230,2.0,7.85045,13.5658,4.65399,-5.442,0.0,0.0,0.0,0.0,0.0,0.0,-3.764,-6.0434,-5.32678947368421,-5.7499393939393935,-5.5598,-5.957916666666666
1,23000000,231,2.0,7.73211,13.737,4.32722,-4.342,0.0,0.0,0.0,0.0,0.0,0.0,-4.9167499999999995,-5.23925,-5.473904761904761,-5.223594594594595,-6.04041304347826,-5.885896551724138
1,23000000,232,2.0,7.50113,13.5154,4.09367,-3.563,0.0,0.0,0.0,0.0,0.0,0.0,-6.0135,-4.3744,-5.756749999999999,-5.872714285714286,-5.860882352941177,-5.643731343283582
1,23000000,233,2.0,7.32858,13.6551,3.77878,-6.875,0.0,0.0,0.0,0.0,0.0,0.0,-4.906499999999999,-4.6795,-5.753478260869565,-5.6449375,-5.89698,-5.926470588235294
1,23000000,234,2.0,7.12951,13.3565,3.61111,-7.395,0.0,0.0,0.0,0.0,0.0,0.0,-4.591,-5.743166666666666,-5.909000000000001,-6.046894736842105,-5.815193548387098,-5.788516129032257
1,23000000,235,2.0,6.89692,13.4723,3.31272,-4.326,0.0,0.0,0.0,0.0,0.0,0.0,-5.69125,-5.215166666666668,-5.938416666666666,-6.023451612903225,-5.768891304347825,-5.9613098591549285
1,23000000,236,2.0,6.75048,13.1685,3.11938,-3.6,0.0,0.0,0.0,0.0,0.0,0.0,-4.88475,-7.4959999999999996,-6.09025925925926,-5.476214285714285,-6.178553191489361,-6.0659705882352934
1,23000000,237,2.0,6.55613,13.3173,2.82574,-4.895,0.0,0.0,0.0,0.0,0.0,0.0,-3.585,-7.361999999999999,-6.264368421052631,-5.616894736842105,-6.531446808510639,-5.876
1,23000000,238,2.0,6.43573,13.0646,2.55299,-2.923,0.0,0.0,0.0,0.0,0.0,0.0,-5.246499999999999,-6.8376,-6.569736842105263,-5.810939393939393,-6.183327272727273,-6.196870967741936
1,23000000,239,2.0,6.27479,12.7332,2.67815,-3.491,0.0,0.0,0.0,0.0,0.0,0.0,-5.923,-6.893375000000001,-6.100333333333334,-5.757714285714285,-5.774557692307694,-6.370848484848485
1,23000000,240,2.0,5.92949,12.8395,2.81932,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5743333333333336,-5.307375,-6.192923076923076,-6.002535714285714,-5.285583333333333,-5.791488888888889
1,23000000,241,2.0,5.7403,12.5506,2.97802,-6.874,0.0,0.0,0.0,0.0,0.0,0.0,-4.027,-5.289428571428571,-5.671962962962963,-6.043592592592593,-5.335317073170732,-5.730468354430379
1,23000000,242,2.0,5.38688,12.6429,3.11154,-4.309,0.0,0.0,0.0,0.0,0.0,0.0,-6.10075,-5.042571428571429,-5.540555555555556,-5.535157894736843,-5.594716981132075,-5.294200000000001
1,23000000,243,2.0,5.16241,12.3298,3.17138,-4.281,0.0,0.0,0.0,0.0,0.0,0.0,-5.521,-5.779666666666667,-5.539909090909091,-5.3112,-5.279155555555556,-5.278614285714285
1,23000000,244,2.0,5.16272,12.0514,2.89494,-4.248,0.0,0.0,0.0,0.0,0.0,0.0,-5.91475,-7.200875,-4.9042,-5.3600666666666665,-5.432854166666668,-5.366563636363636
1,23000000,245,2.0,4.9888,11.7331,3.04996,-6.653,0.0,0.0,0.0,0.0,0.0,0.0,-6.37,-5.040125,-5.982428571428572,-4.767884615384615,-5.139117647058824,-5.522714285714285
1,23000000,246,2.0,5.01025,11.3888,2.85529,-8.416,0.0,0.0,0.0,0.0,0.0,0.0,-5.9305,-4.814166666666666,-5.519384615384614,-5.178772727272727,-5.3428867924528305,-5.444194444444445
1,23000000,247,2.0,4.78242,11.409,2.54003,-8.535,0.0,0.0,0.0,0.0,0.0,0.0,-5.94225,-4.8531666666666675,-5.3944230769230765,-5.137391304347826,-5.348358490566037,-5.589223880597015
1,23000000,248,2.0,4.77494,11.0936,2.32207,-4.286,0.0,0.0,0.0,0.0,0.0,0.0,-6.093500000000001,-4.696571428571429,-5.5512,-5.2559000000000005,-5.430471698113207,-5.586677419354838
1,23000000,249,2.0,4.49835,10.8234,2.4077,-4.414,0.0,0.0,0.0,0.0,0.0,0.0,-4.621,-5.64275,-5.0500869565217394,-5.139884615384616,-5.329518518518518,-5.888841269841268
1,23000000,250,2.0,4.52287,10.4821,2.22132,-3.009,0.0,0.0,0.0,0.0,0.0,0.0,-4.25275,-5.262428571428572,-5.029529411764706,-5.29278125,-5.542826923076924,-5.692873015873015
1,23000000,251,2.0,4.233,10.2218,2.27815,-2.654,0.0,0.0,0.0,0.0,0.0,0.0,-4.41125,-4.205,-5.385187500000001,-5.086028571428571,-5.256765957446808,-5.673828124999999
1,23000000,252,2.0,4.19116,9.95539,1.96893,-5.657,0.0,0.0,0.0,0.0,0.0,0.0,-3.2165000000000004,-4.069,-4.568499999999999,-6.1286249999999995,-5.217543478260868,-5.597422535211268
1,23000000,253,2.0,4.02329,9.62389,2.08979,-4.565,0.0,0.0,0.0,0.0,0.0,0.0,-3.66825,-4.1925,-5.00348,-5.064708333333333,-5.565155555555555,-5.480722222222222
1,23000000,254,2.0,3.68698,9.67815,2.26348,-2.638,0.0,0.0,0.0,0.0,0.0,0.0,-4.3605,-4.307428571428571,-4.875812499999999,-5.1976875,-5.263108695652173,-5.393306451612904
1,23000000,255,2.0,3.51756,9.35142,2.38116,-3.724,0.0,0.0,0.0,0.0,0.0,0.0,-3.7925000000000004,-4.4778,-5.134611111111111,-5.2244230769230775,-5.300130434782608,-5.37271186440678
