step,t,atom_id,mol_id,v,nfaces,xlo,xhi,ylo,yhi,zlo,zhi
0,22990000,5299,1.0,0.347411,11.0,0,0,0,0,0,0
0,22990000,5306,1.0,0.411547,17.0,0,0,0,0,0,0
0,22990000,5304,1.0,0.457205,14.0,0,0,0,0,0,0
0,22990000,5307,1.0,0.442761,16.0,0,0,0,0,0,0
0,22990000,5303,1.0,0.394209,13.0,0,0,0,0,0,0
0,22990000,5339,1.0,0.502858,18.0,0,0,0,0,0,0
0,22990000,8690,1.0,0.35166,13.0,0,0,0,0,0,0
0,22990000,658,1.0,0.386486,17.0,0,0,0,0,0,0
0,22990000,4638,1.0,0.381799,15.0,0,0,0,0,0,0
0,22990000,4639,1.0,0.450629,17.0,0,0,0,0,0,0
0,22990000,4641,1.0,0.402803,15.0,0,0,0,0,0,0
0,22990000,825,1.0,0.382178,14.0,0,0,0,0,0,0
0,22990000,5321,1.0,0.443385,14.0,0,0,0,0,0,0
0,22990000,5322,1.0,0.365828,16.0,0,0,0,0,0,0
0,22990000,6583,1.0,0.464949,15.0,0,0,0,0,0,0
0,22990000,6584,1.0,0.384099,14.0,0,0,0,0,0,0
0,22990000,5323,1.0,0.397874,15.0,0,0,0,0,0,0
0,22990000,5324,1.0,0.341923,14.0,0,0,0,0,0,0
0,22990000,1881,1.0,0.475891,16.0,0,0,0,0,0,0
0,22990000,1876,1.0,0.336186,13.0,0,0,0,0,0,0
0,22990000,1882,1.0,0.479466,18.0,0,0,0,0,0,0
0,22990000,5319,1.0,0.459392,16.0,0,0,0,0,0,0
0,22990000,5320,1.0,0.364275,16.0,0,0,0,0,0,0
0,22990000,1877,1.0,0.431611,15.0,0,0,0,0,0,0
0,22990000,1878,1.0,0.431639,16.0,0,0,0,0,0,0
0,22990000,5316,1.0,0.370324,14.0,0,0,0,0,0,0
0,22990000,6582,1.0,0.458225,15.0,0,0,0,0,0,0
0,22990000,1879,1.0,0.417452,18.0,0,0,0,0,0,0
0,22990000,1880,1.0,0.45701,14.0,0,0,0,0,0,0
0,22990000,5312,1.0,0.376257,14.0,0,0,0,0,0,0
0,22990000,685,1.0,0.432458,13.0,0,0,0,0,0,0
0,22990000,684,1.0,0.440145,14.0,0,0,0,0,0,0
0,22990000,691,1.0,0.500291,18.0,0,0,0,0,0,0
0,22990000,689,1.0,0.451063,17.0,0,0,0,0,0,0
0,22990000,688,1.0,0.582353,18.0,0,0,0,0,0,0
0,22990000,692,1.0,0.408969,16.0,0,0,0,0,0,0
0,22990000,6403,1.0,0.442213,18.0,0,0,0,0,0,0
0,22990000,686,1.0,0.504537,16.0,0,0,0,0,0,0
0,22990000,6576,1.0,0.545121,16.0,0,0,0,0,0,0
0,22990000,693,1.0,0.447283,12.0,0,0,0,0,0,0
0,22990000,687,1.0,0.46211,15.0,0,0,0,0,0,0
0,22990000,5336,1.0,0.409522,15.0,0,0,0,0,0,0
0,22990000,8642,1.0,0.411883,16.0,0,0,0,0,0,0
0,22990000,690,1.0,0.521068,16.0,0,0,0,0,0,0
0,22990000,8651,1.0,0.481616,21.0,0,0,0,0,0,0
0,22990000,8650,1.0,0.433732,17.0,0,0,0,0,0,0
0,22990000,5326,1.0,0.380935,14.0,0,0,0,0,0,0
0,22990000,5325,1.0,0.365593,17.0,0,0,0,0,0,0
0,22990000,5332,1.0,0.532126,17.0,0,0,0,0,0,0
0,22990000,5331,1.0,0.428187,15.0,0,0,0,0,0,0
0,22990000,8649,1.0,0.43643,17.0,0,0,0,0,0,0
0,22990000,8648,1.0,0.353985,14.0,0,0,0,0,0,0
0,22990000,8652,1.0,0.399573,12.0,0,0,0,0,0,0
0,22990000,8647,1.0,0.413597,15.0,0,0,0,0,0,0
0,22990000,5333,1.0,0.453335,13.0,0,0,0,0,0,0
0,22990000,5327,1.0,0.479594,18.0,0,0,0,0,0,0
0,22990000,1981,1.0,0.409955,15.0,0,0,0,0,0,0
0,22990000,5330,1.0,0.438972,18.0,0,0,0,0,0,0
0,22990000,5328,1.0,0.422883,16.0,0,0,0,0,0,0
0,22990000,5334,1.0,0.404962,14.0,0,0,0,0,0,0
0,22990000,8645,1.0,0.412411,17.0,0,0,0,0,0,0
0,22990000,8483,1.0,0.529582,17.0,0,0,0,0,0,0
0,22990000,887,1.0,0.351012,14.0,0,0,0,0,0,0
0,22990000,8646,1.0,0.4135,18.0,0,0,0,0,0,0
0,22990000,5329,1.0,0.416592,13.0,0,0,0,0,0,0
0,22990000,3276,1.0,0.388049,15.0,0,0,0,0,0,0
0,22990000,991,1.0,0.522701,16.0,0,0,0,0,0,0
0,22990000,3603,1.0,0.565303,21.0,0,0,0,0,0,0
0,22990000,694,1.0,0.52311,17.0,0,0,0,0,0,0
0,22990000,987,1.0,0.430524,15.0,0,0,0,0,0,0
0,22990000,988,1.0,0.440846,14.0,0,0,0,0,0,0
0,22990000,990,1.0,0.497936,14.0,0,0,0,0,0,0
0,22990000,989,1.0,0.421909,19.0,0,0,0,0,0,0
0,22990000,8653,1.0,0.3574,11.0,0,0,0,0,0,0
0,22990000,8654,1.0,0.514,18.0,0,0,0,0,0,0
0,22990000,3291,1.0,0.493151,17.0,0,0,0,0,0,0
0,22990000,992,1.0,0.462419,18.0,0,0,0,0,0,0
0,22990000,8656,1.0,0.563275,20.0,0,0,0,0,0,0
0,22990000,8655,1.0,0.37058,13.0,0,0,0,0,0,0
0,22990000,8657,1.0,0.470562,16.0,0,0,0,0,0,0
0,22990000,5317,1.0,0.416627,17.0,0,0,0,0,0,0
0,22990000,6577,1.0,0.397898,13.0,0,0,0,0,0,0
0,22990000,1875,1.0,0.446023,16.0,0,0,0,0,0,0
0,22990000,1874,1.0,0.380052,14.0,0,0,0,0,0,0
0,22990000,6579,1.0,0.376328,14.0,0,0,0,0,0,0
0,22990000,6581,1.0,0.513464,16.0,0,0,0,0,0,0
0,22990000,18,1.0,0.498494,20.0,0,0,0,0,0,0
0,22990000,1975,1.0,0.367297,14.0,0,0,0,0,0,0
0,22990000,1870,1.0,0.409507,17.0,0,0,0,0,0,0
0,22990000,1871,1.0,0.386981,15.0,0,0,0,0,0,0
0,22990000,17,1.0,0.412167,16.0,0,0,0,0,0,0
0,22990000,19,1.0,0.427892,15.0,0,0,0,0,0,0
0,22990000,6580,1.0,0.381459,13.0,0,0,0,0,0,0
0,22990000,889,1.0,0.351376,17.0,0,0,0,0,0,0
0,22990000,6578,1.0,0.476791,19.0,0,0,0,0,0,0
0,22990000,1872,1.0,0.421764,15.0,0,0,0,0,0,0
0,22990000,16,1.0,0.387701,14.0,0,0,0,0,0,0
0,22990000,15,1.0,0.428289,19.0,0,0,0,0,0,0
0,22990000,1978,1.0,0.413988,16.0,0,0,0,0,0,0
0,22990000,5315,1.0,0.379861,14.0,0,0,0,0,0,0
0,22990000,8482,1.0,0.426389,16.0,0,0,0,0,0,0
0,22990000,1873,1.0,0.423167,16.0,0,0,0,0,0,0
0,22990000,3279,1.0,0.417756,14.0,0,0,0,0,0,0
0,22990000,3282,1.0,0.354542,16.0,0,0,0,0,0,0
0,22990000,3281,1.0,0.412246,16.0,0,0,0,0,0,0
0,22990000,3283,1.0,0.420515,17.0,0,0,0,0,0,0
0,22990000,3284,1.0,0.354168,14.0,0,0,0,0,0,0
0,22990000,3277,1.0,0.388693,14.0,0,0,0,0,0,0
0,22990000,3280,1.0,0.399493,15.0,0,0,0,0,0,0
0,22990000,3601,2.0,0.804812,22.0,0,0,0,0,0,0
0,22990000,8643,1.0,0.380048,14.0,0,0,0,0,0,0
0,22990000,888,1.0,0.400477,16.0,0,0,0,0,0,0
0,22990000,3278,1.0,0.41527,15.0,0,0,0,0,0,0
0,22990000,1974,1.0,0.357817,14.0,0,0,0,0,0,0
0,22990000,1976,1.0,0.360249,15.0,0,0,0,0,0,0
0,22990000,1982,1.0,0.429607,16.0,0,0,0,0,0,0
0,22990000,1977,1.0,0.372526,15.0,0,0,0,0,0,0
0,22990000,3292,1.0,0.387635,13.0,0,0,0,0,0,0
0,22990000,8644,1.0,0.389858,15.0,0,0,0,0,0,0
0,22990000,6566,1.0,0.441315,17.0,0,0,0,0,0,0
0,22990000,901,2.0,0.707508,19.0,0,0,0,0,0,0
0,22990000,993,1.0,0.407216,17.0,0,0,0,0,0,0
0,22990000,11,1.0,0.380098,17.0,0,0,0,0,0,0
0,22990000,13,1.0,0.396639,16.0,0,0,0,0,0,0
0,22990000,12,1.0,0.40935,15.0,0,0,0,0,0,0
0,22990000,10,1.0,0.516887,14.0,0,0,0,0,0,0
0,22990000,9,1.0,0.442593,15.0,0,0,0,0,0,0
0,22990000,14,1.0,0.455959,16.0,0,0,0,0,0,0
0,22990000,1869,1.0,0.404496,14.0,0,0,0,0,0,0
0,22990000,683,1.0,0.441651,15.0,0,0,0,0,0,0
0,22990000,902,1.0,0.495995,14.0,0,0,0,0,0,0
0,22990000,6565,1.0,0.408446,15.0,0,0,0,0,0,0
0,22990000,1983,1.0,0.413437,15.0,0,0,0,0,0,0
0,22990000,8661,1.0,0.438893,16.0,0,0,0,0,0,0
0,22990000,1979,1.0,0.398638,14.0,0,0,0,0,0,0
0,22990000,8659,1.0,0.534454,18.0,0,0,0,0,0,0
0,22990000,8658,1.0,0.457525,15.0,0,0,0,0,0,0
0,22990000,8660,1.0,0.48423,17.0,0,0,0,0,0,0
0,22990000,1,2.0,0.720995,20.0,0,0,0,0,0,0
0,22990000,3288,1.0,0.384556,13.0,0,0,0,0,0,0
0,22990000,1980,1.0,0.459722,16.0,0,0,0,0,0,0
0,22990000,3,1.0,0.494549,17.0,0,0,0,0,0,0
0,22990000,3289,1.0,0.434836,14.0,0,0,0,0,0,0
0,22990000,3286,1.0,0.464521,16.0,0,0,0,0,0,0
0,22990000,3287,1.0,0.473447,16.0,0,0,0,0,0,0
0,22990000,3285,1.0,0.462843,16.0,0,0,0,0,0,0
0,22990000,5335,1.0,0.382926,12.0,0,0,0,0,0,0
0,22990000,747,1.0,0.372502,15.0,0,0,0,0,0,0
0,22990000,5314,1.0,0.351315,15.0,0,0,0,0,0,0
0,22990000,6586,1.0,0.462757,14.0,0,0,0,0,0,0
0,22990000,6402,1.0,0.489585,16.0,0,0,0,0,0,0
0,22990000,3293,1.0,0.426482,14.0,0,0,0,0,0,0
0,22990000,903,1.0,0.558173,21.0,0,0,0,0,0,0
0,22990000,3290,1.0,0.393734,14.0,0,0,0,0,0,0
0,22990000,5313,1.0,0.376317,16.0,0,0,0,0,0,0
0,22990000,653,1.0,0.431204,15.0,0,0,0,0,0,0
0,22990000,5318,1.0,0.379199,14.0,0,0,0,0,0,0
0,22990000,986,1.0,0.432692,17.0,0,0,0,0,0,0
0,22990000,5,1.0,0.478587,15.0,0,0,0,0,0,0
0,22990000,2,1.0,0.393063,18.0,0,0,0,0,0,0
0,22990000,682,1.0,0.396458,14.0,0,0,0,0,0,0
0,22990000,5582,1.0,0.50179,21.0,0,0,0,0,0,0
0,22990000,5580,1.0,0.354915,13.0,0,0,0,0,0,0
0,22990000,5581,1.0,0.479924,15.0,0,0,0,0,0,0
0,22990000,5686,1.0,0.380857,15.0,0,0,0,0,0,0
0,22990000,5577,1.0,0.461015,18.0,0,0,0,0,0,0
0,22990000,2798,1.0,0.373693,17.0,0,0,0,0,0,0
0,22990000,5576,1.0,0.374873,11.0,0,0,0,0,0,0
0,22990000,5575,1.0,0.48324,15.0,0,0,0,0,0,0
0,22990000,5584,1.0,0.410661,14.0,0,0,0,0,0,0
0,22990000,5579,1.0,0.495247,14.0,0,0,0,0,0,0
0,22990000,2795,1.0,0.402764,14.0,0,0,0,0,0,0
0,22990000,2797,1.0,0.411455,16.0,0,0,0,0,0,0
0,22990000,5571,1.0,0.384844,15.0,0,0,0,0,0,0
0,22990000,5573,1.0,0.45657,13.0,0,0,0,0,0,0
0,22990000,5574,1.0,0.411593,18.0,0,0,0,0,0,0
0,22990000,5572,1.0,0.474608,16.0,0,0,0,0,0,0
0,22990000,6987,1.0,0.418504,13.0,0,0,0,0,0,0
0,22990000,5583,1.0,0.436294,18.0,0,0,0,0,0,0
0,22990000,6903,1.0,0.443214,18.0,0,0,0,0,0,0
0,22990000,6962,1.0,0.394371,15.0,0,0,0,0,0,0
0,22990000,2801,1.0,0.402261,18.0,0,0,0,0,0,0
0,22990000,6906,1.0,0.401503,14.0,0,0,0,0,0,0
0,22990000,7307,1.0,0.424792,16.0,0,0,0,0,0,0
0,22990000,2079,1.0,0.405157,17.0,0,0,0,0,0,0
0,22990000,2080,1.0,0.40068,12.0,0,0,0,0,0,0
0,22990000,7315,1.0,0.45751,14.0,0,0,0,0,0,0
0,22990000,4688,1.0,0.452583,16.0,0,0,0,0,0,0
0,22990000,6904,1.0,0.425715,14.0,0,0,0,0,0,0
0,22990000,4685,1.0,0.416236,12.0,0,0,0,0,0,0
0,22990000,6901,2.0,0.764769,24.0,0,0,0,0,0,0
0,22990000,5578,1.0,0.410382,18.0,0,0,0,0,0,0
0,22990000,6972,1.0,0.536582,19.0,0,0,0,0,0,0
0,22990000,2802,1.0,0.382138,17.0,0,0,0,0,0,0
0,22990000,5679,1.0,0.471939,20.0,0,0,0,0,0,0
0,22990000,5680,1.0,0.564119,18.0,0,0,0,0,0,0
0,22990000,2799,1.0,0.420953,17.0,0,0,0,0,0,0
0,22990000,4686,1.0,0.419288,14.0,0,0,0,0,0,0
0,22990000,5681,1.0,0.464064,21.0,0,0,0,0,0,0
0,22990000,5682,1.0,0.426813,13.0,0,0,0,0,0,0
0,22990000,5683,1.0,0.465565,15.0,0,0,0,0,0,0
0,22990000,7343,1.0,0.39808,18.0,0,0,0,0,0,0
0,22990000,6974,1.0,0.497482,17.0,0,0,0,0,0,0
0,22990000,7342,1.0,0.359314,14.0,0,0,0,0,0,0
0,22990000,7341,1.0,0.39112,16.0,0,0,0,0,0,0
0,22990000,7340,1.0,0.379441,17.0,0,0,0,0,0,0
0,22990000,7339,1.0,0.396977,16.0,0,0,0,0,0,0
0,22990000,7337,1.0,0.425681,16.0,0,0,0,0,0,0
0,22990000,7336,1.0,0.376583,20.0,0,0,0,0,0,0
0,22990000,7338,1.0,0.358243,17.0,0,0,0,0,0,0
0,22990000,4684,1.0,0.457023,17.0,0,0,0,0,0,0
0,22990000,6971,1.0,0.645744,20.0,0,0,0,0,0,0
0,22990000,6973,1.0,0.422226,14.0,0,0,0,0,0,0
0,22990000,2803,1.0,0.369598,17.0,0,0,0,0,0,0
0,22990000,7272,1.0,0.372646,15.0,0,0,0,0,0,0
0,22990000,2081,1.0,0.501346,16.0,0,0,0,0,0,0
0,22990000,2083,1.0,0.405843,13.0,0,0,0,0,0,0
0,22990000,2078,1.0,0.425201,17.0,0,0,0,0,0,0
0,22990000,2082,1.0,0.368381,14.0,0,0,0,0,0,0
0,22990000,2076,1.0,0.458932,14.0,0,0,0,0,0,0
0,22990000,7332,1.0,0.364553,17.0,0,0,0,0,0,0
0,22990000,7330,1.0,0.374298,14.0,0,0,0,0,0,0
0,22990000,7333,1.0,0.427286,15.0,0,0,0,0,0,0
0,22990000,7331,1.0,0.419119,16.0,0,0,0,0,0,0
0,22990000,7335,1.0,0.424059,15.0,0,0,0,0,0,0
0,22990000,7334,1.0,0.355467,14.0,0,0,0,0,0,0
0,22990000,7329,1.0,0.407438,13.0,0,0,0,0,0,0
0,22990000,2077,1.0,0.38154,15.0,0,0,0,0,0,0
0,22990000,7328,1.0,0.425687,18.0,0,0,0,0,0,0
0,22990000,6905,1.0,0.463862,16.0,0,0,0,0,0,0
0,22990000,4689,1.0,0.376105,15.0,0,0,0,0,0,0
0,22990000,7271,1.0,0.367216,14.0,0,0,0,0,0,0
0,22990000,2790,1.0,0.376233,15.0,0,0,0,0,0,0
0,22990000,5684,1.0,0.382009,15.0,0,0,0,0,0,0
0,22990000,2794,1.0,0.379364,16.0,0,0,0,0,0,0
0,22990000,2796,1.0,0.387775,17.0,0,0,0,0,0,0
0,22990000,2793,1.0,0.393468,15.0,0,0,0,0,0,0
0,22990000,2791,1.0,0.376905,14.0,0,0,0,0,0,0
0,22990000,2792,1.0,0.387142,15.0,0,0,0,0,0,0
0,22990000,5568,1.0,0.412221,15.0,0,0,0,0,0,0
0,22990000,5569,1.0,0.399646,18.0,0,0,0,0,0,0
0,22990000,5570,1.0,0.398291,14.0,0,0,0,0,0,0
0,22990000,5566,1.0,0.461592,16.0,0,0,0,0,0,0
0,22990000,5567,1.0,0.40357,15.0,0,0,0,0,0,0
0,22990000,5385,1.0,0.447643,17.0,0,0,0,0,0,0
0,22990000,5387,1.0,0.4228,21.0,0,0,0,0,0,0
0,22990000,7308,1.0,0.441763,15.0,0,0,0,0,0,0
0,22990000,5386,1.0,0.394209,15.0,0,0,0,0,0,0
0,22990000,2072,1.0,0.466259,16.0,0,0,0,0,0,0
0,22990000,2075,1.0,0.428381,18.0,0,0,0,0,0,0
0,22990000,6976,1.0,0.54631,19.0,0,0,0,0,0,0
0,22990000,6975,1.0,0.383235,13.0,0,0,0,0,0,0
0,22990000,2074,1.0,0.578792,17.0,0,0,0,0,0,0
0,22990000,7309,1.0,0.404813,16.0,0,0,0,0,0,0
0,22990000,7310,1.0,0.455336,16.0,0,0,0,0,0,0
0,22990000,6977,1.0,0.435254,17.0,0,0,0,0,0,0
0,22990000,6980,1.0,0.473392,18.0,0,0,0,0,0,0
0,22990000,6978,1.0,0.429052,15.0,0,0,0,0,0,0
0,22990000,6979,1.0,0.428283,13.0,0,0,0,0,0,0
0,22990000,6981,1.0,0.383309,14.0,0,0,0,0,0,0
0,22990000,6982,1.0,0.435453,16.0,0,0,0,0,0,0
0,22990000,2069,1.0,0.366276,14.0,0,0,0,0,0,0
0,22990000,2073,1.0,0.493018,17.0,0,0,0,0,0,0
0,22990000,2071,1.0,0.369526,14.0,0,0,0,0,0,0
0,22990000,2070,1.0,0.484894,16.0,0,0,0,0,0,0
0,22990000,7311,1.0,0.443151,14.0,0,0,0,0,0,0
0,22990000,7312,1.0,0.478291,18.0,0,0,0,0,0,0
0,22990000,7314,1.0,0.394544,12.0,0,0,0,0,0,0
0,22990000,6968,1.0,0.41408,13.0,0,0,0,0,0,0
0,22990000,6967,1.0,0.426523,14.0,0,0,0,0,0,0
0,22990000,6963,1.0,0.452401,19.0,0,0,0,0,0,0
0,22990000,6902,1.0,0.471997,17.0,0,0,0,0,0,0
0,22990000,5565,1.0,0.378339,14.0,0,0,0,0,0,0
0,22990000,4687,1.0,0.462262,14.0,0,0,0,0,0,0
0,22990000,6970,1.0,0.389498,14.0,0,0,0,0,0,0
0,22990000,6969,1.0,0.52739,21.0,0,0,0,0,0,0
0,22990000,6965,1.0,0.40535,13.0,0,0,0,0,0,0
0,22990000,6966,1.0,0.540773,19.0,0,0,0,0,0,0
0,22990000,6964,1.0,0.410624,14.0,0,0,0,0,0,0
0,22990000,7313,1.0,0.468311,16.0,0,0,0,0,0,0
0,22990000,7344,1.0,0.365243,14.0,0,0,0,0,0,0
0,22990000,2800,1.0,0.386081,18.0,0,0,0,0,0,0
0,22990000,7270,1.0,0.407136,15.0,0,0,0,0,0,0
0,22990000,7275,1.0,0.423005,15.0,0,0,0,0,0,0
0,22990000,7273,1.0,0.418529,17.0,0,0,0,0,0,0
0,22990000,7274,1.0,0.44107,17.0,0,0,0,0,0,0
0,22990000,1329,1.0,0.381368,16.0,0,0,0,0,0,0
0,22990000,7345,1.0,0.403288,15.0,0,0,0,0,0,0
0,22990000,3298,1.0,0.375339,13.0,0,0,0,0,0,0
0,22990000,3299,1.0,0.404143,15.0,0,0,0,0,0,0
0,22990000,6985,1.0,0.527337,19.0,0,0,0,0,0,0
0,22990000,913,1.0,0.615676,21.0,0,0,0,0,0,0
0,22990000,1226,1.0,0.451447,17.0,0,0,0,0,0,0
0,22990000,1225,1.0,0.448803,18.0,0,0,0,0,0,0
0,22990000,1224,1.0,0.490102,16.0,0,0,0,0,0,0
0,22990000,7303,1.0,0.425865,15.0,0,0,0,0,0,0
0,22990000,6510,1.0,0.404523,16.0,0,0,0,0,0,0
0,22990000,6504,1.0,0.487012,13.0,0,0,0,0,0,0
0,22990000,3150,2.0,0.610189,17.0,0,0,0,0,0,0
0,22990000,1223,1.0,0.372996,13.0,0,0,0,0,0,0
0,22990000,153,1.0,0.509594,18.0,0,0,0,0,0,0
0,22990000,7302,1.0,0.514903,15.0,0,0,0,0,0,0
0,22990000,1240,1.0,0.358195,13.0,0,0,0,0,0,0
0,22990000,6473,1.0,0.40141,15.0,0,0,0,0,0,0
0,22990000,152,1.0,0.496984,17.0,0,0,0,0,0,0
0,22990000,6527,1.0,0.408184,15.0,0,0,0,0,0,0
0,22990000,1227,1.0,0.368227,14.0,0,0,0,0,0,0
0,22990000,155,1.0,0.402603,15.0,0,0,0,0,0,0
0,22990000,7301,1.0,0.457963,18.0,0,0,0,0,0,0
0,22990000,1229,1.0,0.495482,23.0,0,0,0,0,0,0
0,22990000,157,1.0,0.372871,16.0,0,0,0,0,0,0
0,22990000,6525,1.0,0.404739,15.0,0,0,0,0,0,0
0,22990000,7304,1.0,0.725058,20.0,0,0,0,0,0,0
0,22990000,7305,1.0,0.566713,17.0,0,0,0,0,0,0
0,22990000,154,1.0,0.406005,15.0,0,0,0,0,0,0
0,22990000,151,2.0,0.822986,18.0,0,0,0,0,0,0
0,22990000,4201,2.0,0.814284,20.0,0,0,0,0,0,0
0,22990000,1296,1.0,0.491918,16.0,0,0,0,0,0,0
0,22990000,1295,1.0,0.392317,14.0,0,0,0,0,0,0
0,22990000,1328,1.0,0.358096,12.0,0,0,0,0,0,0
0,22990000,6523,1.0,0.410246,16.0,0,0,0,0,0,0
0,22990000,1292,1.0,0.394947,18.0,0,0,0,0,0,0
0,22990000,1327,1.0,0.524481,17.0,0,0,0,0,0,0
0,22990000,5383,1.0,0.388405,17.0,0,0,0,0,0,0
0,22990000,1177,1.0,0.385658,14.0,0,0,0,0,0,0
0,22990000,1326,1.0,0.384901,14.0,0,0,0,0,0,0
0,22990000,1297,1.0,0.490327,16.0,0,0,0,0,0,0
0,22990000,1236,1.0,0.435204,15.0,0,0,0,0,0,0
0,22990000,1293,1.0,0.415581,15.0,0,0,0,0,0,0
0,22990000,1294,1.0,0.451808,17.0,0,0,0,0,0,0
0,22990000,6526,1.0,0.380394,14.0,0,0,0,0,0,0
0,22990000,1409,1.0,0.481907,18.0,0,0,0,0,0,0
0,22990000,1408,1.0,0.385252,14.0,0,0,0,0,0,0
0,22990000,1406,1.0,0.384716,16.0,0,0,0,0,0,0
0,22990000,1407,1.0,0.520755,15.0,0,0,0,0,0,0
0,22990000,1231,1.0,0.393357,15.0,0,0,0,0,0,0
0,22990000,6507,1.0,0.413742,12.0,0,0,0,0,0,0
0,22990000,6505,1.0,0.435995,18.0,0,0,0,0,0,0
0,22990000,1405,1.0,0.49172,16.0,0,0,0,0,0,0
0,22990000,1404,1.0,0.433693,17.0,0,0,0,0,0,0
0,22990000,1232,1.0,0.402497,16.0,0,0,0,0,0,0
0,22990000,6530,1.0,0.484317,14.0,0,0,0,0,0,0
0,22990000,1284,1.0,0.389576,14.0,0,0,0,0,0,0
0,22990000,1285,1.0,0.472343,17.0,0,0,0,0,0,0
0,22990000,1291,1.0,0.402374,16.0,0,0,0,0,0,0
0,22990000,1289,1.0,0.388659,17.0,0,0,0,0,0,0
0,22990000,1290,1.0,0.382104,15.0,0,0,0,0,0,0
0,22990000,1287,1.0,0.425796,15.0,0,0,0,0,0,0
0,22990000,1288,1.0,0.360347,14.0,0,0,0,0,0,0
0,22990000,6506,1.0,0.543502,14.0,0,0,0,0,0,0
0,22990000,1286,1.0,0.388565,16.0,0,0,0,0,0,0
0,22990000,6501,1.0,0.447763,18.0,0,0,0,0,0,0
0,22990000,1237,1.0,0.380917,14.0,0,0,0,0,0,0
0,22990000,6502,1.0,0.463375,14.0,0,0,0,0,0,0
0,22990000,6503,1.0,0.405687,14.0,0,0,0,0,0,0
0,22990000,8530,1.0,0.390374,16.0,0,0,0,0,0,0
0,22990000,5372,1.0,0.429661,14.0,0,0,0,0,0,0
0,22990000,1228,1.0,0.422339,19.0,0,0,0,0,0,0
0,22990000,5371,1.0,0.48461,14.0,0,0,0,0,0,0
0,22990000,160,1.0,0.473549,18.0,0,0,0,0,0,0
0,22990000,4203,1.0,0.450649,17.0,0,0,0,0,0,0
0,22990000,5370,1.0,0.398538,15.0,0,0,0,0,0,0
0,22990000,6496,1.0,0.432257,15.0,0,0,0,0,0,0
0,22990000,6524,1.0,0.437222,18.0,0,0,0,0,0,0
0,22990000,1222,1.0,0.450776,15.0,0,0,0,0,0,0
0,22990000,5367,1.0,0.361269,13.0,0,0,0,0,0,0
0,22990000,5366,1.0,0.38529,14.0,0,0,0,0,0,0
0,22990000,5368,1.0,0.439317,17.0,0,0,0,0,0,0
0,22990000,5369,1.0,0.389772,15.0,0,0,0,0,0,0
0,22990000,1230,1.0,0.390065,17.0,0,0,0,0,0,0
0,22990000,159,1.0,0.423218,15.0,0,0,0,0,0,0
0,22990000,6500,1.0,0.447017,17.0,0,0,0,0,0,0
0,22990000,6528,1.0,0.378516,18.0,0,0,0,0,0,0
0,22990000,1304,1.0,0.374361,16.0,0,0,0,0,0,0
0,22990000,1410,1.0,0.437057,15.0,0,0,0,0,0,0
0,22990000,6508,1.0,0.434428,14.0,0,0,0,0,0,0
0,22990000,1301,1.0,0.480964,18.0,0,0,0,0,0,0
0,22990000,6522,1.0,0.358713,15.0,0,0,0,0,0,0
0,22990000,1303,1.0,0.391643,17.0,0,0,0,0,0,0
0,22990000,6499,1.0,0.49382,16.0,0,0,0,0,0,0
0,22990000,1302,1.0,0.485033,19.0,0,0,0,0,0,0
0,22990000,1299,1.0,0.496142,18.0,0,0,0,0,0,0
0,22990000,1298,1.0,0.435026,15.0,0,0,0,0,0,0
0,22990000,1300,1.0,0.447895,15.0,0,0,0,0,0,0
0,22990000,6497,1.0,0.574721,18.0,0,0,0,0,0,0
0,22990000,6498,1.0,0.420356,14.0,0,0,0,0,0,0
0,22990000,1411,1.0,0.402216,19.0,0,0,0,0,0,0
0,22990000,5361,1.0,0.443271,15.0,0,0,0,0,0,0
0,22990000,5362,1.0,0.390774,14.0,0,0,0,0,0,0
0,22990000,1233,1.0,0.360329,13.0,0,0,0,0,0,0
0,22990000,1397,1.0,0.488575,18.0,0,0,0,0,0,0
0,22990000,7300,1.0,0.493247,14.0,0,0,0,0,0,0
0,22990000,1234,1.0,0.437506,13.0,0,0,0,0,0,0
0,22990000,5363,1.0,0.455575,18.0,0,0,0,0,0,0
0,22990000,5360,1.0,0.398759,14.0,0,0,0,0,0,0
0,22990000,1238,1.0,0.37443,11.0,0,0,0,0,0,0
0,22990000,6509,1.0,0.413013,15.0,0,0,0,0,0,0
0,22990000,6529,1.0,0.443242,18.0,0,0,0,0,0,0
0,22990000,5365,1.0,0.459358,18.0,0,0,0,0,0,0
0,22990000,1235,1.0,0.356491,12.0,0,0,0,0,0,0
0,22990000,1239,1.0,0.39338,15.0,0,0,0,0,0,0
0,22990000,1403,1.0,0.44428,17.0,0,0,0,0,0,0
0,22990000,5384,1.0,0.372898,14.0,0,0,0,0,0,0
0,22990000,5364,1.0,0.408556,13.0,0,0,0,0,0,0
0,22990000,1241,1.0,0.408202,13.0,0,0,0,0,0,0
0,22990000,156,1.0,0.480061,17.0,0,0,0,0,0,0
0,22990000,3148,1.0,0.352992,14.0,0,0,0,0,0,0
0,22990000,1178,1.0,0.405754,15.0,0,0,0,0,0,0
0,22990000,1179,1.0,0.37637,16.0,0,0,0,0,0,0
0,22990000,158,1.0,0.439224,16.0,0,0,0,0,0,0
0,22990000,8529,1.0,0.436154,16.0,0,0,0,0,0,0
0,22990000,6471,1.0,0.363812,16.0,0,0,0,0,0,0
